departure_city,start_date,duration_days,num_people,budget_per_person_inr,preferred_pace,accommodation_style,interests,destination
Ahmedabad,2026-02-20,2,1,6631,Balanced,Budget,Culture,Maldives
Delhi,2024-06-18,8,3,33147,Balanced,Luxury Hotels,Shopping,Coorg
Jaipur,2024-06-10,5,4,24583,Balanced,Mid-range Hotels,Beach,Langkawi
Kochi,2026-09-13,5,3,24268,Balanced,Mid-range Hotels,Culture|Wildlife,Pokhara
Mumbai,2024-04-29,4,2,20780,Relaxed,Mid-range Hotels,Wildlife,Langkawi
Chennai,2026-04-20,6,2,14893,Relaxed,Mid-range Hotels,Food,Goa
Ahmedabad,2025-03-29,2,5,15903,Action-Packed,Budget,Wildlife|Adventure,Maldives
Jaipur,2026-03-19,8,2,42495,Relaxed,Luxury Hotels,Relaxation,Da Nang
Kolkata,2024-04-13,8,4,41316,Relaxed,Mid-range Hotels,Spiritual,Pokhara
Hyderabad,2025-01-04,8,2,38530,Balanced,Luxury Hotels,Adventure,Ladakh
Delhi,2024-11-20,4,3,23846,Balanced,Mid-range Hotels,Adventure|Nature,Ladakh
Chennai,2025-05-08,10,5,56070,Balanced,Luxury Hotels,Nature,Langkawi
Ahmedabad,2026-09-29,3,2,16921,Action-Packed,Mid-range Hotels,Adventure,Singapore
Pune,2024-03-31,3,2,16310,Action-Packed,Mid-range Hotels,Nature,Phuket
Mumbai,2024-09-21,7,2,12801,Action-Packed,Mid-range Hotels,Beach,Goa
Pune,2024-02-22,3,2,9425,Action-Packed,Mid-range Hotels,Wildlife,Dubai
Mumbai,2025-07-23,3,2,9730,Action-Packed,Budget,Spiritual|Nightlife,Pokhara
Mumbai,2026-05-14,9,6,22305,Balanced,Mid-range Hotels,Relaxation,Shimla
Jaipur,2024-04-06,5,2,28758,Balanced,Mid-range Hotels,Nightlife,Andaman & Nicobar Islands
Jaipur,2025-07-30,6,2,37219,Balanced,Luxury Hotels,Adventure,Da Nang
Chennai,2024-12-17,5,5,12365,Balanced,Mid-range Hotels,Shopping|Culture,Jaipur
Hyderabad,2026-10-01,9,3,42044,Relaxed,Mid-range Hotels,Wildlife,Singapore
Jaipur,2026-05-09,7,5,31595,Balanced,Luxury Hotels,Shopping|Relaxation,Ooty
Kolkata,2026-02-06,4,1,27351,Balanced,Luxury Hotels,Relaxation,Bali
Mumbai,2024-04-16,3,4,19716,Action-Packed,Private Apartments,Adventure|Wildlife,Phuket
Kochi,2026-01-15,5,3,26670,Relaxed,Mid-range Hotels,Nature,Varanasi
Bangalore,2025-01-03,3,4,12617,Action-Packed,Private Apartments,Beach,Dubai
Kochi,2025-04-27,6,4,30227,Balanced,Mid-range Hotels,Beach,Varanasi
Hyderabad,2024-04-22,3,2,15750,Action-Packed,Budget,Wildlife,Ooty
Delhi,2026-03-26,3,2,17498,Balanced,Private Apartments,Beach|Adventure,Phuket
Chennai,2024-07-04,5,2,26935,Balanced,Mid-range Hotels,Culture,Dubai
Bangalore,2025-10-21,6,2,19512,Balanced,Mid-range Hotels,Heritage|Culture,Jaipur
Jaipur,2024-01-02,3,1,14442,Action-Packed,Mid-range Hotels,Spiritual|Beach,Andaman & Nicobar Islands
Ahmedabad,2026-05-16,7,1,30576,Balanced,Mid-range Hotels,Nightlife,Da Nang
Kochi,2024-10-22,3,2,15396,Action-Packed,Budget,Wildlife,Langkawi
Ahmedabad,2026-02-14,2,2,6209,Action-Packed,Budget,Adventure,Andaman & Nicobar Islands
Mumbai,2024-12-26,2,2,19441,Balanced,Mid-range Hotels,Shopping,Phuket
Delhi,2024-11-21,8,2,19810,Relaxed,Private Apartments,Relaxation,Shimla
Pune,2024-05-26,8,4,42505,Balanced,Private Apartments,Wildlife|Beach,Pokhara
Bangalore,2024-08-24,5,1,25966,Balanced,Luxury Hotels,Nature,Varanasi
Delhi,2026-08-10,5,5,15230,Action-Packed,Budget,Shopping|Culture,Jaipur
Delhi,2026-11-11,3,3,7114,Action-Packed,Budget,Culture|Nature,Shimla
Pune,2025-04-23,10,2,48230,Relaxed,Mid-range Hotels,Nature,Ladakh
Chennai,2026-01-05,9,3,20760,Relaxed,Mid-range Hotels,Culture,Shimla
Delhi,2024-09-28,5,3,29566,Balanced,Luxury Hotels,Trekking|Nature,Ladakh
Mumbai,2025-04-13,7,6,17816,Balanced,Budget,Trekking|Nature,Manali
Jaipur,2026-06-09,7,3,37928,Balanced,Mid-range Hotels,Wildlife,Singapore
Pune,2026-07-12,4,2,6786,Relaxed,Budget,Yoga,Rishikesh
Delhi,2026-02-22,3,4,13756,Action-Packed,Mid-range Hotels,Adventure,Istanbul
Chennai,2024-06-27,7,3,41249,Balanced,Luxury Hotels,Shopping,Singapore
Pune,2026-01-09,2,4,12930,Action-Packed,Mid-range Hotels,Adventure,Varanasi
Chennai,2026-09-04,5,2,13200,Balanced,Budget,Culture,Jaipur
Ahmedabad,2026-01-27,8,3,37459,Relaxed,Luxury Hotels,Relaxation|Food,Langkawi
Delhi,2024-11-26,2,2,20510,Action-Packed,Private Apartments,Beach|Relaxation,Bali
Hyderabad,2026-11-15,9,2,21163,Relaxed,Budget,Relaxation,Shimla
Hyderabad,2024-10-13,5,2,34962,Balanced,Mid-range Hotels,Relaxation,Bali
Ahmedabad,2024-09-16,9,2,46197,Balanced,Luxury Hotels,Adventure|Culture,Da Nang
Mumbai,2025-07-23,5,3,22385,Balanced,Mid-range Hotels,Nature|Relaxation,Coorg
Bangalore,2024-10-23,6,6,30283,Balanced,Mid-range Hotels,Nature,Langkawi
Delhi,2024-11-17,10,1,56953,Balanced,Luxury Hotels,Food,Istanbul
Kochi,2024-04-22,5,3,25812,Balanced,Mid-range Hotels,Relaxation,Pokhara
Ahmedabad,2026-09-14,10,6,47137,Balanced,Luxury Hotels,Beach|Nightlife,Phuket
Hyderabad,2026-11-04,5,2,13212,Relaxed,Mid-range Hotels,Relaxation,Shimla
Hyderabad,2025-10-01,4,3,10842,Balanced,Private Apartments,Nature,Shimla
Kochi,2024-06-26,8,2,44274,Relaxed,Private Apartments,Relaxation|Wildlife,Singapore
Pune,2024-02-07,6,2,32359,Action-Packed,Mid-range Hotels,Food,Andaman & Nicobar Islands
Bangalore,2024-04-02,10,4,54171,Balanced,Mid-range Hotels,Culture,Dubai
Mumbai,2024-02-26,3,1,6084,Action-Packed,Budget,Food,Goa
Mumbai,2026-06-02,4,2,15411,Action-Packed,Mid-range Hotels,Adventure|Wildlife,Varanasi
Ahmedabad,2025-08-01,4,2,24866,Action-Packed,Private Apartments,Beach,Pokhara
Hyderabad,2024-10-12,7,1,19958,Relaxed,Private Apartments,Shopping|Culture,Jaipur
Bangalore,2024-01-16,4,2,19784,Balanced,Mid-range Hotels,Nightlife,Maldives
Pune,2024-05-28,8,2,43561,Relaxed,Luxury Hotels,Nightlife,Ooty
Chennai,2026-02-20,4,6,19630,Balanced,Private Apartments,Relaxation,Andaman & Nicobar Islands
Jaipur,2024-10-29,8,2,42248,Relaxed,Mid-range Hotels,Spiritual|Shopping,Pokhara
Delhi,2024-09-21,8,2,34526,Relaxed,Luxury Hotels,Food,Maldives
Jaipur,2025-06-15,4,4,20773,Action-Packed,Mid-range Hotels,Beach,Pokhara
Jaipur,2024-01-26,10,4,49060,Relaxed,Mid-range Hotels,Shopping,Langkawi
Kochi,2024-06-17,9,4,48322,Relaxed,Luxury Hotels,Food|Adventure,Andaman & Nicobar Islands
Kochi,2025-06-17,7,2,16668,Balanced,Budget,Culture|Relaxation,Shimla
Kolkata,2026-02-20,8,2,45020,Relaxed,Luxury Hotels,Nature,Pokhara
Delhi,2024-10-02,9,2,38858,Relaxed,Luxury Hotels,Culture,Varanasi
Kolkata,2025-08-07,4,2,11596,Relaxed,Private Apartments,Beach|Nightlife,Goa
Pune,2025-08-29,8,2,13380,Balanced,Budget,Spiritual,Rishikesh
Kolkata,2024-08-29,4,2,19583,Balanced,Budget,Wildlife|Beach,Langkawi
Ahmedabad,2024-02-08,5,2,13538,Balanced,Budget,Heritage,Jaipur
Ahmedabad,2024-01-01,5,2,24716,Balanced,Budget,Adventure|Culture,Dubai
Pune,2025-05-24,9,3,43255,Relaxed,Private Apartments,Adventure,Da Nang
Pune,2026-10-28,5,2,34113,Balanced,Private Apartments,Beach,Bali
Mumbai,2024-05-26,10,5,41761,Balanced,Luxury Hotels,Nightlife,Ooty
Delhi,2026-01-01,2,2,14212,Action-Packed,Budget,Nightlife,Istanbul
Kolkata,2024-08-05,5,6,27003,Balanced,Mid-range Hotels,Shopping,Ooty
Chennai,2026-01-11,8,2,24968,Balanced,Mid-range Hotels,Trekking,Manali
Delhi,2026-11-06,9,3,18786,Balanced,Private Apartments,Adventure|Spiritual,Rishikesh
Kolkata,2025-01-31,6,3,13346,Action-Packed,Private Apartments,Spiritual,Rishikesh
Ahmedabad,2024-09-17,10,2,51049,Relaxed,Mid-range Hotels,Adventure,Coorg
Bangalore,2024-06-23,10,6,25014,Balanced,Private Apartments,Relaxation,Shimla
Ahmedabad,2024-10-09,2,2,13330,Action-Packed,Mid-range Hotels,Relaxation,Bali
Kochi,2025-01-14,8,2,32494,Balanced,Private Apartments,Culture|Beach,Istanbul
Mumbai,2026-08-08,10,2,51338,Balanced,Luxury Hotels,Relaxation|Culture,Ooty
Pune,2024-10-31,3,2,7683,Action-Packed,Budget,Spiritual,Rishikesh
Kolkata,2026-02-18,3,3,21937,Action-Packed,Mid-range Hotels,Adventure,Dubai
Kochi,2024-10-25,3,2,15450,Action-Packed,Private Apartments,Beach|Wildlife,Ooty
Kolkata,2024-03-24,7,6,30721,Balanced,Private Apartments,Nightlife,Varanasi
Bangalore,2025-05-26,10,1,54246,Relaxed,Mid-range Hotels,Nightlife|Culture,Maldives
Hyderabad,2024-10-07,4,4,18808,Relaxed,Private Apartments,Spiritual,Singapore
Kolkata,2024-11-14,5,2,23479,Balanced,Private Apartments,Relaxation,Pokhara
Ahmedabad,2024-02-21,3,2,27033,Action-Packed,Luxury Hotels,Beach|Culture,Bali
Delhi,2025-11-28,4,2,21333,Relaxed,Private Apartments,Culture,Bali
Delhi,2025-12-01,2,3,1500,Balanced,Budget,Nature,Ooty
Pune,2026-03-29,6,2,14025,Balanced,Private Apartments,Adventure,Rishikesh
Kochi,2024-06-22,7,5,28890,Balanced,Luxury Hotels,Spiritual,Phuket
Delhi,2024-05-21,4,2,31478,Action-Packed,Mid-range Hotels,Beach|Spiritual,Langkawi
Bangalore,2026-02-25,5,2,24803,Balanced,Private Apartments,Nature|Trekking,Ladakh
Ahmedabad,2025-03-28,8,6,46004,Relaxed,Luxury Hotels,Relaxation|Nightlife,Varanasi
Jaipur,2026-03-24,7,2,19751,Relaxed,Mid-range Hotels,Shopping,Jaipur
Hyderabad,2026-12-10,4,2,10555,Balanced,Budget,Beach,Colombo
Mumbai,2025-07-12,10,3,55811,Balanced,Luxury Hotels,Shopping,Andaman & Nicobar Islands
Hyderabad,2024-10-24,8,2,51318,Relaxed,Luxury Hotels,Nightlife,Ooty
Chennai,2024-04-30,3,2,7928,Balanced,Budget,Shopping,Jaipur
Hyderabad,2025-06-26,9,3,49081,Balanced,Mid-range Hotels,Beach,Phuket
Pune,2025-01-16,4,2,21591,Relaxed,Mid-range Hotels,Shopping|Adventure,Istanbul
Delhi,2025-06-30,8,4,14966,Relaxed,Mid-range Hotels,Yoga|Adventure,Rishikesh
Kochi,2024-09-24,3,3,5100,Action-Packed,Private Apartments,Beach|Food,Goa
Ahmedabad,2025-11-27,2,6,9763,Action-Packed,Mid-range Hotels,Shopping|Culture,Maldives
Kochi,2026-06-17,3,3,18177,Balanced,Mid-range Hotels,Spiritual|Relaxation,Coorg
Kolkata,2025-11-15,9,2,48268,Balanced,Luxury Hotels,Nightlife|Wildlife,Pokhara
Ahmedabad,2026-06-26,4,2,18551,Balanced,Budget,Food|Shopping,Pokhara
Kolkata,2025-12-21,5,3,21103,Balanced,Mid-range Hotels,Shopping|Spiritual,Maldives
Jaipur,2026-12-21,2,4,9453,Action-Packed,Mid-range Hotels,Nature,Dubai
Bangalore,2026-06-10,3,4,16952,Action-Packed,Private Apartments,Nature,Maldives
Pune,2026-07-06,4,1,26902,Balanced,Luxury Hotels,Relaxation,Bali
Kochi,2026-03-12,7,2,12453,Action-Packed,Mid-range Hotels,Yoga,Rishikesh
Mumbai,2025-07-10,8,2,39711,Relaxed,Luxury Hotels,Shopping,Istanbul
Hyderabad,2024-10-02,4,3,9700,Relaxed,Private Apartments,Culture,Jaipur
Bangalore,2026-11-11,8,2,42987,Balanced,Mid-range Hotels,Culture,Pokhara
Mumbai,2025-08-15,7,5,35749,Balanced,Mid-range Hotels,Adventure,Ladakh
Mumbai,2025-10-25,5,2,27195,Balanced,Luxury Hotels,Adventure|Culture,Varanasi
Pune,2024-10-26,6,3,12860,Balanced,Budget,Relaxation,Shimla
Jaipur,2025-04-01,6,2,34463,Balanced,Luxury Hotels,Adventure,Istanbul
Kolkata,2026-10-03,4,1,24995,Action-Packed,Budget,Adventure|Nature,Ladakh
Hyderabad,2024-03-05,3,3,8960,Action-Packed,Mid-range Hotels,Shopping,Varanasi
Chennai,2026-05-31,6,2,12188,Balanced,Private Apartments,Culture|Relaxation,Shimla
Kolkata,2026-08-02,7,5,22463,Balanced,Mid-range Hotels,Trekking|Adventure,Manali
Delhi,2025-02-15,10,2,49309,Relaxed,Luxury Hotels,Relaxation|Adventure,Maldives
Delhi,2025-12-14,3,3,12801,Action-Packed,Budget,Culture,Coorg
Delhi,2025-09-12,10,4,25146,Relaxed,Mid-range Hotels,Relaxation|Nature,Shimla
Jaipur,2026-05-04,6,5,22779,Balanced,Private Apartments,Wildlife|Spiritual,Phuket
Hyderabad,2025-12-07,5,3,22518,Balanced,Mid-range Hotels,Trekking,Ladakh
Mumbai,2024-05-07,5,6,23771,Balanced,Private Apartments,Beach,Maldives
Delhi,2024-10-04,8,2,44046,Relaxed,Mid-range Hotels,Culture,Maldives
Hyderabad,2025-06-10,2,5,5032,Action-Packed,Private Apartments,Nightlife,Goa
Hyderabad,2024-01-02,10,4,22089,Balanced,Mid-range Hotels,Culture|Nature,Shimla
Bangalore,2026-02-22,3,3,8222,Action-Packed,Mid-range Hotels,Shopping,Jaipur
Delhi,2026-08-30,3,2,4350,Action-Packed,Private Apartments,Culture,Jaipur
Mumbai,2025-12-23,6,3,19258,Action-Packed,Private Apartments,Shopping|Heritage,Jaipur
Kochi,2024-10-17,6,4,28218,Balanced,Mid-range Hotels,Nature|Adventure,Ladakh
Delhi,2026-10-25,4,5,15401,Balanced,Mid-range Hotels,Nightlife,Maldives
Kochi,2026-02-14,10,2,20824,Balanced,Private Apartments,Culture,Shimla
Chennai,2025-03-14,3,4,8867,Action-Packed,Mid-range Hotels,Culture|Shopping,Jaipur
Pune,2025-01-23,2,2,12194,Action-Packed,Mid-range Hotels,Beach,Singapore
Ahmedabad,2026-01-30,7,2,29363,Balanced,Luxury Hotels,Shopping,Langkawi
Chennai,2025-10-30,3,2,8553,Action-Packed,Mid-range Hotels,Nightlife,Goa
Chennai,2025-05-11,10,3,53733,Relaxed,Luxury Hotels,Culture,Singapore
Pune,2025-02-28,4,1,21193,Balanced,Budget,Nature|Trekking,Ladakh
Hyderabad,2025-06-05,2,3,4578,Action-Packed,Private Apartments,Beach|Nightlife,Goa
Mumbai,2024-04-23,9,4,42668,Balanced,Mid-range Hotels,Shopping|Spiritual,Da Nang
Jaipur,2024-10-18,9,3,38745,Relaxed,Luxury Hotels,Relaxation,Andaman & Nicobar Islands
Kolkata,2024-11-11,2,1,7038,Action-Packed,Budget,Food|Nightlife,Goa
Delhi,2026-03-19,9,3,44317,Relaxed,Mid-range Hotels,Beach|Food,Pokhara
Hyderabad,2024-03-03,2,2,4841,Action-Packed,Budget,Food,Goa
Bangalore,2024-10-06,7,2,40587,Relaxed,Mid-range Hotels,Wildlife,Varanasi
Bangalore,2025-02-01,5,2,12204,Balanced,Private Apartments,Nature,Shimla
Bangalore,2025-05-24,5,2,24065,Relaxed,Mid-range Hotels,Adventure,Langkawi
Hyderabad,2026-03-21,5,5,27287,Balanced,Luxury Hotels,Trekking|Nature,Ladakh
Pune,2025-09-12,7,2,21032,Relaxed,Budget,Nature,Manali
Kochi,2024-05-12,8,2,42557,Relaxed,Mid-range Hotels,Relaxation,Coorg
Kochi,2026-04-07,4,2,15018,Relaxed,Budget,Trekking,Manali
Kolkata,2025-04-15,4,2,17966,Balanced,Budget,Culture,Varanasi
Kochi,2026-08-04,4,3,9612,Action-Packed,Budget,Shopping|Heritage,Jaipur
Pune,2026-05-30,6,2,31861,Balanced,Luxury Hotels,Beach|Food,Langkawi
Hyderabad,2024-05-26,9,2,48082,Balanced,Mid-range Hotels,Shopping,Phuket
Chennai,2026-11-21,2,2,6023,Action-Packed,Budget,Culture,Jaipur
Delhi,2024-10-24,7,2,36287,Balanced,Mid-range Hotels,Trekking|Nature,Ladakh
Ahmedabad,2026-11-27,3,4,11443,Action-Packed,Mid-range Hotels,Shopping,Dubai
Mumbai,2025-03-31,7,4,31541,Action-Packed,Luxury Hotels,Adventure,Ladakh
Pune,2025-09-17,4,2,10500,Balanced,Mid-range Hotels,Culture|Heritage,Jaipur
Chennai,2024-05-14,6,3,11582,Relaxed,Budget,Food,Goa
Mumbai,2025-10-05,5,3,35686,Relaxed,Luxury Hotels,Culture,Bali
Jaipur,2024-11-25,7,3,31195,Balanced,Mid-range Hotels,Adventure,Pokhara
Mumbai,2025-09-04,9,2,51257,Relaxed,Private Apartments,Nature|Beach,Istanbul
Chennai,2026-05-28,6,3,31327,Balanced,Luxury Hotels,Adventure,Pokhara
Kolkata,2024-04-23,3,3,4499,Balanced,Private Apartments,Nature,Shimla
Delhi,2025-04-20,8,3,47483,Relaxed,Luxury Hotels,Wildlife|Relaxation,Pokhara
Delhi,2026-07-26,4,1,17019,Action-Packed,Mid-range Hotels,Spiritual,Phuket
Delhi,2024-01-08,10,2,24933,Relaxed,Mid-range Hotels,Culture,Shimla
Jaipur,2024-12-14,9,4,45750,Balanced,Mid-range Hotels,Wildlife|Nightlife,Phuket
Hyderabad,2025-11-04,3,4,16056,Balanced,Budget,Shopping,Pokhara
Ahmedabad,2026-07-26,3,2,16456,Action-Packed,Private Apartments,Wildlife,Langkawi
Jaipur,2024-05-04,6,1,30618,Balanced,Mid-range Hotels,Adventure|Trekking,Ladakh
Bangalore,2026-08-06,4,2,15254,Balanced,Private Apartments,Shopping,Andaman & Nicobar Islands
Kochi,2024-12-23,7,2,32687,Balanced,Luxury Hotels,Culture|Shopping,Langkawi
Kolkata,2026-07-12,2,5,10605,Action-Packed,Private Apartments,Relaxation|Shopping,Colombo
Hyderabad,2024-02-23,7,2,21249,Balanced,Private Apartments,Trekking,Manali
Jaipur,2025-01-17,4,2,8937,Relaxed,Budget,Beach,Goa
Hyderabad,2025-01-12,9,2,42825,Relaxed,Mid-range Hotels,Culture,Varanasi
Bangalore,2026-10-21,3,3,13912,Action-Packed,Private Apartments,Nightlife,Andaman & Nicobar Islands
Delhi,2024-03-05,6,2,33278,Action-Packed,Mid-range Hotels,Food|Wildlife,Colombo
Bangalore,2026-03-12,3,3,20915,Action-Packed,Private Apartments,Relaxation|Shopping,Da Nang
Pune,2025-02-17,2,2,8792,Balanced,Budget,Relaxation|Beach,Langkawi
Chennai,2026-11-12,3,1,17984,Action-Packed,Budget,Culture,Maldives
Mumbai,2024-03-04,3,5,20176,Balanced,Mid-range Hotels,Relaxation,Langkawi
Hyderabad,2026-05-17,3,3,12881,Action-Packed,Budget,Adventure,Coorg
Hyderabad,2024-02-02,3,2,9738,Balanced,Mid-range Hotels,Culture,Jaipur
Pune,2025-09-06,3,2,13537,Action-Packed,Mid-range Hotels,Wildlife,Andaman & Nicobar Islands
Kochi,2026-06-14,6,5,17329,Balanced,Private Apartments,Heritage|Shopping,Jaipur
Chennai,2024-12-25,10,2,51466,Relaxed,Mid-range Hotels,Wildlife|Shopping,Dubai
Pune,2026-09-14,5,3,27650,Balanced,Mid-range Hotels,Wildlife,Varanasi
Delhi,2026-02-17,3,2,11919,Action-Packed,Private Apartments,Culture,Jaipur
Hyderabad,2025-04-10,3,2,16278,Balanced,Private Apartments,Relaxation,Bali
Jaipur,2025-09-26,7,2,36953,Action-Packed,Private Apartments,Relaxation,Pokhara
Hyderabad,2026-04-12,9,4,51299,Relaxed,Mid-range Hotels,Culture,Singapore
Delhi,2026-10-31,8,2,19926,Balanced,Private Apartments,Relaxation,Shimla
Kolkata,2024-03-16,6,2,34003,Relaxed,Mid-range Hotels,Adventure,Coorg
Pune,2024-09-24,7,4,32319,Balanced,Luxury Hotels,Beach|Shopping,Da Nang
Delhi,2025-12-04,7,2,36233,Action-Packed,Luxury Hotels,Adventure|Culture,Phuket
Ahmedabad,2025-03-31,8,2,14318,Relaxed,Private Apartments,Yoga,Rishikesh
Chennai,2024-04-09,5,2,13554,Balanced,Budget,Nature,Manali
Bangalore,2024-04-07,9,3,40252,Relaxed,Mid-range Hotels,Nightlife,Maldives
Pune,2026-06-20,3,2,19269,Action-Packed,Private Apartments,Spiritual,Pokhara
Hyderabad,2025-04-23,9,2,46432,Balanced,Luxury Hotels,Nature,Pokhara
Bangalore,2026-07-15,6,3,32629,Balanced,Mid-range Hotels,Relaxation,Colombo
Chennai,2025-06-17,9,1,20100,Balanced,Mid-range Hotels,Culture,Shimla
Chennai,2025-03-30,3,1,17383,Balanced,Private Apartments,Beach,Dubai
Delhi,2025-09-06,10,4,33245,Relaxed,Mid-range Hotels,Nature,Manali
Kochi,2026-07-17,10,1,47663,Relaxed,Mid-range Hotels,Food,Istanbul
Pune,2026-05-30,10,4,50335,Relaxed,Mid-range Hotels,Culture,Maldives
Jaipur,2024-07-19,5,1,10464,Balanced,Mid-range Hotels,Yoga,Rishikesh
Chennai,2024-12-04,7,2,26448,Action-Packed,Private Apartments,Nightlife,Maldives
Mumbai,2026-09-29,4,4,38442,Balanced,Luxury Hotels,Culture,Bali
Kolkata,2026-11-24,2,3,7821,Action-Packed,Budget,Adventure|Nature,Langkawi
Hyderabad,2024-06-24,7,3,30522,Balanced,Private Apartments,Nature,Ladakh
Kochi,2024-08-09,6,2,12292,Action-Packed,Mid-range Hotels,Spiritual,Rishikesh
Kochi,2026-01-19,4,2,12682,Balanced,Mid-range Hotels,Food,Goa
Delhi,2026-09-07,7,1,34276,Balanced,Luxury Hotels,Wildlife,Dubai
Kochi,2026-07-26,6,2,26805,Action-Packed,Private Apartments,Trekking|Nature,Ladakh
Hyderabad,2026-10-26,7,1,33324,Balanced,Mid-range Hotels,Shopping,Da Nang
Delhi,2024-05-22,10,2,42909,Relaxed,Mid-range Hotels,Nature|Trekking,Ladakh
Bangalore,2026-10-16,5,4,26779,Balanced,Luxury Hotels,Adventure|Nature,Ooty
Kochi,2025-07-23,7,2,10997,Relaxed,Mid-range Hotels,Spiritual,Rishikesh
Jaipur,2025-03-17,9,2,42304,Relaxed,Mid-range Hotels,Wildlife,Maldives
Kochi,2024-09-23,10,3,52431,Relaxed,Luxury Hotels,Food,Ooty
Hyderabad,2026-11-18,2,4,16640,Action-Packed,Private Apartments,Nature,Colombo
Chennai,2026-11-16,5,3,27801,Relaxed,Luxury Hotels,Adventure|Shopping,Pokhara
Bangalore,2025-01-15,2,2,14228,Balanced,Private Apartments,Culture,Singapore
Kochi,2024-10-20,7,1,28879,Balanced,Luxury Hotels,Wildlife|Food,Coorg
Chennai,2026-10-20,2,1,9860,Balanced,Mid-range Hotels,Nature|Nightlife,Singapore
Bangalore,2024-09-04,6,1,11470,Balanced,Budget,Adventure|Spiritual,Rishikesh
Mumbai,2026-03-09,2,2,8835,Action-Packed,Mid-range Hotels,Adventure|Nightlife,Singapore
Kolkata,2026-06-30,10,6,21050,Relaxed,Mid-range Hotels,Culture,Shimla
Mumbai,2025-08-30,2,4,9626,Action-Packed,Budget,Heritage,Jaipur
Hyderabad,2025-09-28,3,2,12204,Action-Packed,Mid-range Hotels,Wildlife|Relaxation,Phuket
Delhi,2026-04-08,7,2,32011,Balanced,Mid-range Hotels,Relaxation,Singapore
Delhi,2024-10-26,4,6,15625,Action-Packed,Mid-range Hotels,Shopping,Jaipur
Delhi,2025-02-25,5,3,19976,Action-Packed,Mid-range Hotels,Nature,Manali
Kochi,2024-04-07,3,4,4948,Balanced,Budget,Beach,Goa
Jaipur,2024-08-04,5,6,22312,Action-Packed,Private Apartments,Adventure,Singapore
Jaipur,2026-09-11,3,2,13490,Action-Packed,Private Apartments,Nature,Phuket
Kolkata,2026-04-03,8,3,44880,Relaxed,Mid-range Hotels,Spiritual,Da Nang
Mumbai,2024-11-01,2,4,12033,Action-Packed,Mid-range Hotels,Culture,Dubai
Kochi,2026-09-28,8,2,44152,Relaxed,Private Apartments,Culture|Nature,Coorg
Bangalore,2025-11-19,6,3,11956,Action-Packed,Mid-range Hotels,Adventure|Yoga,Rishikesh
Delhi,2025-10-26,3,2,14585,Balanced,Mid-range Hotels,Food|Wildlife,Ooty
Kolkata,2025-07-19,9,3,48936,Relaxed,Luxury Hotels,Shopping,Singapore
Kochi,2025-07-14,9,3,48548,Balanced,Luxury Hotels,Shopping,Ooty
Kolkata,2025-07-13,3,6,12493,Action-Packed,Budget,Relaxation,Da Nang
Kolkata,2025-05-10,7,6,32289,Action-Packed,Mid-range Hotels,Wildlife|Relaxation,Pokhara
Delhi,2025-11-18,3,6,13092,Action-Packed,Private Apartments,Shopping|Heritage,Jaipur
Ahmedabad,2025-01-12,5,3,21057,Balanced,Mid-range Hotels,Food,Singapore
Jaipur,2026-01-08,7,4,57676,Balanced,Luxury Hotels,Relaxation,Bali
Kochi,2025-09-08,3,4,16220,Action-Packed,Mid-range Hotels,Wildlife,Varanasi
Kolkata,2025-07-24,2,2,4874,Action-Packed,Budget,Spiritual,Singapore
Chennai,2025-04-08,5,6,24009,Balanced,Budget,Nature,Pokhara
Jaipur,2024-03-16,10,3,52974,Balanced,Mid-range Hotels,Nature,Singapore
Jaipur,2024-09-30,7,1,20143,Balanced,Private Apartments,Adventure,Manali
Chennai,2025-12-06,2,1,6068,Balanced,Private Apartments,Wildlife,Varanasi
Ahmedabad,2024-12-07,5,1,9390,Balanced,Mid-range Hotels,Food|Beach,Goa
Hyderabad,2024-04-09,4,3,15850,Action-Packed,Budget,Culture,Jaipur
Bangalore,2024-09-28,7,3,34687,Balanced,Luxury Hotels,Adventure|Relaxation,Pokhara
Pune,2025-09-12,10,4,24501,Balanced,Budget,Culture,Shimla
Chennai,2024-06-25,2,3,17473,Action-Packed,Private Apartments,Culture,Bali
Mumbai,2024-11-10,9,3,39581,Relaxed,Mid-range Hotels,Trekking,Ladakh
Chennai,2025-10-15,5,2,11900,Balanced,Mid-range Hotels,Yoga,Rishikesh
Ahmedabad,2025-09-15,8,2,42604,Relaxed,Luxury Hotels,Food|Spiritual,Pokhara
Kolkata,2026-08-08,6,2,17356,Balanced,Private Apartments,Relaxation,Shimla
Bangalore,2025-12-02,6,2,14638,Balanced,Budget,Nightlife|Food,Goa
Chennai,2024-08-22,4,5,23816,Balanced,Mid-range Hotels,Relaxation,Colombo
Bangalore,2024-12-21,9,3,49456,Relaxed,Mid-range Hotels,Adventure|Spiritual,Andaman & Nicobar Islands
Kolkata,2024-01-20,5,2,31107,Balanced,Mid-range Hotels,Wildlife,Da Nang
Kochi,2026-02-09,7,3,34577,Relaxed,Luxury Hotels,Beach,Da Nang
Jaipur,2026-10-10,9,4,45224,Relaxed,Luxury Hotels,Adventure,Pokhara
Jaipur,2026-05-10,4,2,8551,Balanced,Mid-range Hotels,Yoga|Spiritual,Rishikesh
Kolkata,2024-01-18,7,5,30894,Balanced,Mid-range Hotels,Culture|Wildlife,Varanasi
